collection_ID	collection_start_date	sex	collection_comment	developmental_stage	collection_end_date	GPS_qualifier	trap_duration	f2	species_identification_method	attractant	duration.check	trap_number	species	GPS_latitude	sample_count	trap_type	GPS_longitude	NotEmpty	repeateInstance	sample_ID
soroti_collection_00036	2015-11-13	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-11-16	IA	1		MORPHO	none	3	3	Culicidae	1.717417	2	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00093
soroti_collection_00036	2015-11-13	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-11-16	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	254	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00094
soroti_collection_00091	2015-11-13	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-11-16	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	73	HLC-OUT	33.736604	notEmpty	FALSE	soroti_sample_00095
soroti_collection_00091	2015-11-13	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-11-16	IA	1		MORPHO	none	3	3	Anopheles funestus sensu lato	1.717417	4	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00096
soroti_collection_00091	2015-11-13	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-11-16	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	6	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00097
soroti_collection_00091	2015-11-13	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-11-16	IA	1		MORPHO	none	3	3	Anopheles gambiae sensu lato	1.717417	6	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00098
soroti_collection_00091	2015-11-13	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-11-16	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	232	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00099
soroti_collection_00126	2015-11-14	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-11-17	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	116	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	FALSE	soroti_sample_00100
soroti_collection_00126	2015-11-14	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-11-17	IA	1		MORPHO	none	3	3	Anopheles gambiae sensu lato	1.717417	3	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00101
soroti_collection_00126	2015-11-14	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-11-17	IA	1		MORPHO	none	3	3	Culicidae	1.717417	3	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00102
soroti_collection_00126	2015-11-14	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-11-17	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	5	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00103
soroti_collection_00126	2015-11-14	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-11-17	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	36	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00104
soroti_collection_00126	2015-11-14	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-11-17	IA	1		MORPHO	none	3	3	Anopheles funestus sensu lato	1.717417	17	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00105
soroti_collection_00126	2015-11-14	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-11-17	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	12	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00106
soroti_collection_00194	2015-11-17	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-11-17	IA	1		MORPHO	none	0	12	Mansonia genus sp.	1.717417	1	PSC	33.736604	notEmpty	TRUE	soroti_sample_00107
soroti_collection_00194	2015-11-17	male	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-11-17	IA	1		MORPHO	none	0	12	Anopheles gambiae sensu lato	1.717417	178	PSC	33.736604	notEmpty	TRUE	soroti_sample_00108
soroti_collection_00194	2015-11-17	male	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-11-17	IA	1		MORPHO	none	0	12	Anopheles funestus sensu lato	1.717417	544	PSC	33.736604	notEmpty	TRUE	soroti_sample_00109
soroti_collection_00194	2015-11-17	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-11-17	IA	1		MORPHO	none	0	12	Anopheles gambiae sensu lato	1.717417	140	PSC	33.736604	notEmpty	TRUE	soroti_sample_00110
soroti_collection_00194	2015-11-17	male	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-11-17	IA	1		MORPHO	none	0	12	Culex sp.	1.717417	4	PSC	33.736604	notEmpty	TRUE	soroti_sample_00111
soroti_collection_00194	2015-11-17	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-11-17	IA	1		MORPHO	none	0	12	Culex sp.	1.717417	2	PSC	33.736604	notEmpty	TRUE	soroti_sample_00112
soroti_collection_00194	2015-11-17	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-11-17	IA	1		MORPHO	none	0	12	Anopheles funestus sensu lato	1.717417	453	PSC	33.736604	notEmpty	TRUE	soroti_sample_00113
soroti_collection_00195	2015-12-08	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-12-08	IA	1		MORPHO	none	0	12	Anopheles gambiae sensu lato	1.717417	168	PSC	33.736604	notEmpty	FALSE	soroti_sample_00114
soroti_collection_00195	2015-12-08	male	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-12-08	IA	1		MORPHO	none	0	12	Culex sp.	1.717417	10	PSC	33.736604	notEmpty	TRUE	soroti_sample_00115
soroti_collection_00195	2015-12-08	male	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-12-08	IA	1		MORPHO	none	0	12	Anopheles funestus sensu lato	1.717417	635	PSC	33.736604	notEmpty	TRUE	soroti_sample_00116
soroti_collection_00195	2015-12-08	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-12-08	IA	1		MORPHO	none	0	12	Culex sp.	1.717417	4	PSC	33.736604	notEmpty	TRUE	soroti_sample_00117
soroti_collection_00195	2015-12-08	male	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-12-08	IA	1		MORPHO	none	0	12	Anopheles gambiae sensu lato	1.717417	85	PSC	33.736604	notEmpty	TRUE	soroti_sample_00118
soroti_collection_00195	2015-12-08	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-12-08	IA	1		MORPHO	none	0	12	Mansonia genus sp.	1.717417	1	PSC	33.736604	notEmpty	TRUE	soroti_sample_00119
soroti_collection_00195	2015-12-08	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-12-08	IA	1		MORPHO	none	0	12	Culicidae	1.717417	2	PSC	33.736604	notEmpty	TRUE	soroti_sample_00120
soroti_collection_00195	2015-12-08	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-12-08	IA	1		MORPHO	none	0	12	Anopheles funestus sensu lato	1.717417	593	PSC	33.736604	notEmpty	TRUE	soroti_sample_00121
soroti_collection_00127	2015-12-07	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-12-10	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	5	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00122
soroti_collection_00127	2015-12-07	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-12-10	IA	1		MORPHO	none	3	3	Anopheles gambiae sensu lato	1.717417	65	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00123
soroti_collection_00127	2015-12-07	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-12-10	IA	1		MORPHO	none	3	3	Anopheles funestus sensu lato	1.717417	23	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00124
soroti_collection_00127	2015-12-07	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-12-10	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	68	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00125
soroti_collection_00127	2015-12-07	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-12-10	IA	1		MORPHO	none	3	3	Anopheles gambiae sensu lato	1.717417	4	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00126
soroti_collection_00127	2015-12-07	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-12-10	IA	1		MORPHO	none	3	3	Culicidae	1.717417	14	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00127
soroti_collection_00127	2015-12-07	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-12-10	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	8	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00128
soroti_collection_00127	2015-12-07	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2015-12-10	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	28	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00129
soroti_collection_00037	2015-12-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-12-11	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	223	HLC-IN	33.736604	notEmpty	FALSE	soroti_sample_00130
soroti_collection_00037	2015-12-08	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-12-11	IA	1		MORPHO	none	3	3	Anopheles funestus sensu lato	1.717417	5	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00131
soroti_collection_00037	2015-12-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-12-11	IA	1		MORPHO	none	3	3	Anopheles gambiae sensu lato	1.717417	299	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00132
soroti_collection_00037	2015-12-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-12-11	IA	1		MORPHO	none	3	3	Anopheles funestus sensu lato	1.717417	456	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00133
soroti_collection_00037	2015-12-08	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-12-11	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	45	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00134
soroti_collection_00037	2015-12-08	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-12-11	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	6	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00135
soroti_collection_00037	2015-12-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-12-11	IA	1		MORPHO	none	3	3	Culicidae	1.717417	12	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00136
soroti_collection_00037	2015-12-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-12-11	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	168	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00137
soroti_collection_00092	2015-12-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-12-11	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	259	HLC-OUT	33.736604	notEmpty	FALSE	soroti_sample_00138
soroti_collection_00092	2015-12-08	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-12-11	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	1	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00139
soroti_collection_00092	2015-12-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-12-11	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	81	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00140
soroti_collection_00092	2015-12-08	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-12-11	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	24	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00141
soroti_collection_00092	2015-12-08	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-12-11	IA	1		MORPHO	none	3	3	Anopheles gambiae sensu lato	1.717417	1	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00142
soroti_collection_00092	2015-12-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-12-11	IA	1		MORPHO	none	3	3	Anopheles gambiae sensu lato	1.717417	41	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00143
soroti_collection_00092	2015-12-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-12-11	IA	1		MORPHO	none	3	3	Anopheles funestus sensu lato	1.717417	64	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00144
soroti_collection_00092	2015-12-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2015-12-11	IA	1		MORPHO	none	3	3	Culicidae	1.717417	6	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00145
soroti_collection_00038	2016-01-15	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-01-18	IA	1		MORPHO	none	3	3	Culicidae	1.717417	6	HLC-IN	33.736604	notEmpty	FALSE	soroti_sample_00146
soroti_collection_00038	2016-01-15	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-01-18	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	8	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00147
soroti_collection_00038	2016-01-15	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-01-18	IA	1		MORPHO	none	3	3	Anopheles gambiae sensu lato	1.717417	5	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00148
soroti_collection_00038	2016-01-15	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-01-18	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	334	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00149
soroti_collection_00038	2016-01-15	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-01-18	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	218	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00150
soroti_collection_00038	2016-01-15	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-01-18	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	45	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00151
soroti_collection_00038	2016-01-15	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-01-18	IA	1		MORPHO	none	3	3	Anopheles funestus sensu lato	1.717417	698	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00152
soroti_collection_00093	2016-01-15	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-01-18	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	12	HLC-OUT	33.736604	notEmpty	FALSE	soroti_sample_00153
soroti_collection_00093	2016-01-15	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-01-18	IA	1		MORPHO	none	3	3	Culicidae	1.717417	2	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00154
soroti_collection_00093	2016-01-15	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-01-18	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	88	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00155
soroti_collection_00093	2016-01-15	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-01-18	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	5	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00156
soroti_collection_00093	2016-01-15	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-01-18	IA	1		MORPHO	none	3	3	Anopheles funestus sensu lato	1.717417	48	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00157
soroti_collection_00093	2016-01-15	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-01-18	IA	1		MORPHO	none	3	3	Anopheles gambiae sensu lato	1.717417	1	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00158
